market,MKT_CUSTOMER_ID_C,SSA_TRADE_N,billing_country,FINIS,MLI,MDSMT_MNTHYR_Y,LOC_BDN,gross_revenue,billed_revenue,gross_pieces
BEL,36600,GROUPE DE DONCKER SPRL,BEL, 2207424,0187,202501,582.999711843,653.11231155,649.975664569,40.0
BEL,35000,AUTOPOLIS BERTRANGE,BEL, 2207424,0187,202501,292.999711843,328.236387082,326.667525574,20.0
BEL,27400,ETS SPIRLET SA,BEL, 2207816,0482,202501,35.180097973,39.410920179,39.23122205,1.0
BEL,35000,AUTOPOLIS BERTRANGE,BEL, 2182392,0454,202501,230.319854001,258.018536178,272.268490198,1.0
BEL,36600,GROUPE DE DONCKER SPRL,BEL, 2191077,0026,202501,4.930362117,5.523296382,5.500699611,1.0
BEL,36600,GROUPE DE DONCKER SPRL,BEL, 2166807,0464,202501,14.309864566,16.030794759,15.964080483,1.0
BEL,36600,GROUPE DE DONCKER SPRL,BEL, 2161078,0016,202501,51.070022092,57.211795309,60.371039061,1.0
BEL,36600,GROUPE DE DONCKER SPRL,BEL, 2205047,0019,202501,29.440015368,32.980524859,32.835259905,1.0
BEL,27400,ETS SPIRLET SA,BEL, 2236123,0192,202501,178.739794448,200.235365381,199.33902681,1.0
BEL,27400,ETS SPIRLET SA,BEL, 2092586,0011,202501,14.370377485,16.098585071,16.030794759,1.0
BEL,27400,ETS SPIRLET SA,BEL, 2193141,0102,202501,98.499663817,110.345411525,109.897780258,10.0
BEL,46171,GARAGE MICARELLI STEPHANE,BEL, 0027401,0855,202509,244.0,273.343881069,273.343881069,0.0
BEL,14475,GAR. D'HOLLANDER,BEL, 0027401,0855,202509,244.0,273.343881069,273.343881069,0.0
BEL,42054,GARAGE BOSMANS BVBA,BEL, 0027401,0855,202509,244.0,273.343881069,273.343881069,0.0
BEL,46166,GARAGE FELTES GMBH,BEL, 0027401,0855,202509,244.0,273.343881069,273.343881069,0.0
BEL,18255,GARAGE HOUTMAN NV,BEL, 0027416,0870,202509,64.0,71.69675569,71.69675569,0.0
BEL,33555,GARAGE DEN BAES BV,BEL, 0027401,0855,202509,244.0,273.343881069,273.343881069,0.0
BEL,22652,GARAGE SCHMIT & FILS s. .r.l.,BEL, 0027416,0870,202509,64.0,71.69675569,71.69675569,0.0
BEL,28060,GARAGE BOGAERT BART,BEL, 0027416,0870,202509,64.0,71.69675569,71.69675569,0.0
BEL,43052,BVBA GARAGE BOES,BEL, 0027401,0855,202509,244.0,273.343881069,273.343881069,0.0
BEL,32652,GARAGE BOMANS BVBA,BEL, 0027416,0870,202509,64.0,71.69675569,71.69675569,0.0
BEL,18261,BECKERS MOTORS & PARTNERS BV,BEL, 0027401,0855,202509,244.0,273.343881069,273.343881069,0.0
BEL,32653,GARAGE K. DOUMEN,BEL, 0027401,0855,202509,244.0,273.343881069,273.343881069,0.0
BEL,35000,AUTOPOLIS BERTRANGE,BEL, 1495982,0466,202509,581.91039657,651.891992757,648.956498579,1.0
BEL,37000,Maasland Motor de Schaetzen NV,BEL, 1102440,0011,202509,19.83965702,22.225610037,23.55887768,1.0
BEL,35000,AUTOPOLIS BERTRANGE,BEL, 1335394,0041,202509,91.470096463,102.47045561,108.12723742,1.0
BEL,35000,AUTOPOLIS BERTRANGE,BEL, 1689938,0466,202509,502.929903537,563.413162862,560.88110702,1.0
BEL,35000,AUTOPOLIS BERTRANGE,BEL, 1673744,0285,202501,55.200268946,61.83875312,65.26593001,3.0
BEL,36600,GROUPE DE DONCKER SPRL,BEL, 1315687,0285,202501,55.200268946,61.83875312,61.569743945,3.0
BEL,35000,AUTOPOLIS BERTRANGE,BEL, 1566997,0285,202501,128.800307367,144.290065268,143.662735872,7.0
BEL,27400,ETS SPIRLET SA,BEL, 1319178,0063,202501,29.700316972,33.272130805,35.108925452,2.0
BEL,28300,GARAGE MA CAMPAGNE BVBA,BEL, 1148106,0084,202501,-44.559600423,-49.918418556,-49.739796464,-8.0
BEL,35000,AUTOPOLIS BERTRANGE,BEL, 1677532,0015,202501,42.140044184,47.207882108,49.818347143,1.0
BEL,35000,AUTOPOLIS BERTRANGE,BEL, 1717510,0102,202501,101.80001921,114.042673627,113.482058506,10.0
BEL,27400,ETS SPIRLET SA,BEL, 2013334,0193,202501,707.460378446,792.540843007,788.978085493,3.0
BEL,16600,UNICARS BRUGGE BVBA,BEL, 2011555,0109,202501,53.459802132,59.888974619,59.619965444,3.0
BEL,27400,ETS SPIRLET SA,BEL, 2018353,0109,202501,80.959562002,90.695905344,90.326824756,11.0
BEL,36600,GROUPE DE DONCKER SPRL,BEL, 2008403,0026,202501,2.189991355,2.453363676,2.442603309,1.0
BEL,35000,AUTOPOLIS BERTRANGE,BEL, 2086963,0124,202501,70.829891461,79.348022305,83.728567711,1.0
BEL,36600,GROUPE DE DONCKER SPRL,BEL, 2008687,0219,202501,188.610123907,211.292718512,210.340426032,1.0
BEL,36600,GROUPE DE DONCKER SPRL,BEL, 2048156,0457,202501,25.719911632,28.813034719,28.678530132,1.0
BEL,27400,ETS SPIRLET SA,BEL, 2008152,0144,202501,497.259629238,557.060971549,587.834545136,1.0
BEL,16600,UNICARS BRUGGE BVBA,BEL, 2013334,0193,202501,235.819805974,264.179922323,262.991977806,1.0
BEL,35000,AUTOPOLIS BERTRANGE,BEL, 1883037,0102,202501,75.799635001,84.915436191,84.579712741,10.0
BEL,36600,GROUPE DE DONCKER SPRL,BEL, 0027204,0763,202503,2458.082415733,2753.695850737,2753.695850737,0.0
BEL,28053,VANDERGUCHT & ZOON,BEL, 0027416,0870,202503,63.999615329,71.696324766,71.696324766,0.0
BEL,24763,BVBA GARAGE SEDEYN & ZOON,BEL, 0027416,0870,202503,63.999615329,71.696324766,71.696324766,0.0
BEL,42059,BVBA GARAGE LIJNEN K&J,BEL, 0027416,0870,202503,63.999615329,71.696324766,71.696324766,0.0
BEL,28654,GARAGE DARAND,BEL, 0027416,0870,202503,63.999615329,71.696324766,71.696324766,0.0
BEL,18257,VANDERBORGHT BV,BEL, 0027416,0870,202503,63.999615329,71.696324766,71.696324766,0.0
BEL,48852,GARAGE BUGGENHOUT JOHN BVBA,BEL, 0027416,0870,202503,63.999615329,71.696324766,71.696324766,0.0
BEL,14475,GAR. D'HOLLANDER,BEL, 0027416,0870,202503,63.999615329,71.696324766,71.696324766,0.0
BEL,16053,JOHAN BVBA,BEL, 0027401,0855,202503,243.999615329,273.343450168,273.343450168,0.0
BEL,46171,GARAGE MICARELLI STEPHANE,BEL, 0027401,0855,202503,243.999615329,273.343450168,273.343450168,0.0
BEL,28657,GARAGE DIDIER,BEL, 0027401,0855,202503,243.999615329,273.343450168,273.343450168,0.0
BEL,36655,DI VALERIO S.A.,BEL, 0027401,0855,202503,243.999615329,273.343450168,273.343450168,0.0
BEL,28056,GAR.JORIS DEGRYSE C.V.,BEL, 0027401,0855,202503,243.999615329,273.343450168,273.343450168,0.0
BEL,27400,ETS SPIRLET SA,BEL, 2621215,0102,202501,10.559984632,11.829947481,11.773993573,1.0
BEL,27400,ETS SPIRLET SA,BEL, 2660180,0451,202501,70.959562002,79.493287259,83.885669069,1.0
BEL,36600,GROUPE DE DONCKER SPRL,BEL, 2672673,0010,202501,185.520122947,207.831108447,219.313496075,1.0
BEL,35000,AUTOPOLIS BERTRANGE,BEL, 2727742,0513,202501,142.700028816,159.861392355,168.711794214,5.0
BEL,16600,UNICARS BRUGGE BVBA,BEL, 2383422,0109,202501,15.420228604,17.274693184,17.206902872,3.0
BEL,35000,AUTOPOLIS BERTRANGE,BEL, 2391870,0069,202501,160.939391029,180.294253254,184.87709356,2.0
BEL,35000,AUTOPOLIS BERTRANGE,BEL, 2372936,0107,202501,20.040341946,22.450429712,23.682491733,2.0
BEL,27400,ETS SPIRLET SA,BEL, 2385780,0449,202501,42.940159447,48.104220679,50.770639622,1.0
BEL,16600,UNICARS BRUGGE BVBA,BEL, 2290087,0444,202501,321.929689751,360.645536454,359.021797073,1.0
BEL,27400,ETS SPIRLET SA,BEL, 2402578,0455,202501,108.12025742,121.122995114,120.574216397,1.0
BEL,36600,GROUPE DE DONCKER SPRL,BEL, 2379882,0508,202501,211.999807895,237.495288197,236.4310879,1.0
BEL,27400,ETS SPIRLET SA,BEL, 2405468,0457,202501,31.029680146,34.761365598,36.677786961,1.0
BEL,25100,GARAGE CORNELIS CH&FILS SPRL,BEL, 2264297,0570,202501,88.419940448,99.053482394,104.531585235,1.0
BEL,27400,ETS SPIRLET SA,BEL, 2356589,0474,202501,311.849966382,349.353607322,368.644793282,1.0
BEL,27400,ETS SPIRLET SA,BEL, 2368017,0450,202501,538.140428393,602.858169544,636.151821083,1.0
BEL,27400,ETS SPIRLET SA,BEL, 2309337,0457,202501,64.849678225,72.64861781,76.659006591,1.0
BEL,16600,UNICARS BRUGGE BVBA,BEL, 1848482,0464,202501,5.819805974,6.519706366,6.497109595,2.0
BEL,36600,GROUPE DE DONCKER SPRL,BEL, 1746658,0435,202501,5.320334262,5.960167282,5.937570511,2.0
BEL,36600,GROUPE DE DONCKER SPRL,BEL, 1838941,0481,202501,77.449812698,86.764067242,86.372389883,1.0
BEL,16600,UNICARS BRUGGE BVBA,BEL, 1841756,0464,202501,65.039861685,72.861673076,72.536709993,1.0
BEL,27400,ETS SPIRLET SA,BEL, 1767471,0480,202501,35.220439919,39.456113721,41.628631818,1.0
BEL,27400,ETS SPIRLET SA,BEL, 1811812,0123,202501,41.999807895,47.05078075,46.826965116,10.0
BEL,33554,VEYS - VANCLOOSTER BV,BEL, 0027401,0855,202506,244.0,273.343881175,273.343881175,0.0
BEL,18257,VANDERBORGHT BV,BEL, 0027416,0870,202506,64.0,71.696755718,71.696755718,0.0
BEL,28063,GARAGE MA CAMPAGNE BVBA,BEL, 0027416,0870,202506,74.999779493,84.019388581,84.019388581,0.0
BEL,45450,GARAGE TONNIAU SPRL,BEL, 0027401,0855,202506,244.0,273.343881175,273.343881175,0.0
BEL,42054,GARAGE BOSMANS BVBA,BEL, 0027401,0855,202506,244.0,273.343881175,273.343881175,0.0
BEL,28657,GARAGE DIDIER,BEL, 0027416,0870,202506,64.0,71.696755718,71.696755718,0.0
BEL,25457,BVBA GARAGE VERMEIRE,BEL, 0027416,0870,202506,64.0,71.696755718,71.696755718,0.0
BEL,14900,GARAGE G BECKERS NV,BEL, 0027125,0176,202506,1279.2,1433.038904915,1433.038904915,0.0
BEL,16600,UNICARS BRUGGE BVBA,BEL, 0027204,0763,202506,1745.899889746,1955.864967239,1955.864967239,0.0
BEL,28674,Di Valerio SA,BEL, 0027401,0855,202506,244.0,273.343881175,273.343881175,0.0
BEL,10561,GARAGE DE DONCKER BVBA,BEL, 0027401,0855,202506,244.0,273.343881175,273.343881175,0.0
BEL,18269,VANDERBORGHT BV,BEL, 0027416,0870,202506,64.0,71.696755718,71.696755718,0.0
BEL,28660,SA GARAGE BOMBOIR,BEL, 0027416,0870,202506,64.0,71.696755718,71.696755718,0.0
BEL,45451,GARAGE COULEMBIER BVBA,BEL, 0027401,0855,202506,244.0,273.343881175,273.343881175,0.0
BEL,46170,SPRL DELHEZ ET FILS,BEL, 0027401,0855,202506,244.0,273.343881175,273.343881175,0.0
BEL,41154,ST. NICOLAS MOTOR SPRL,BEL, 0027416,0870,202506,64.0,71.696755718,71.696755718,0.0
BEL,42059,BVBA GARAGE LIJNEN K&J,BEL, 0027401,0855,202506,244.0,273.343881175,273.343881175,0.0
BEL,28668,IVES COPPIN,BEL, 0027416,0870,202506,64.0,71.696755718,71.696755718,0.0
BEL,35000,AUTOPOLIS BERTRANGE,BEL, 2782848,0570,202501,90.170012487,101.014021262,106.593271552,1.0
BEL,27400,ETS SPIRLET SA,BEL, 2792362,0522,202501,120.0,134.431417021,133.893398671,12.0
BEL,27400,ETS SPIRLET SA,BEL, 2745043,0184,202501,37.059840553,41.516724001,41.326265505,1.0
BEL,16600,UNICARS BRUGGE BVBA,BEL, 2751835,0109,202501,30.519642686,34.18999011,34.033964789,2.0
BEL,35000,AUTOPOLIS BERTRANGE,BEL, 2768299,0141,202501,143.500144078,160.757730927,164.846670387,2.0
BEL,35000,AUTOPOLIS BERTRANGE,BEL, 2783213,0503,202501,60.600326578,67.888231448,71.640371422,1.0
BEL,16600,UNICARS BRUGGE BVBA,BEL, 2789499,0074,202501,126.749591778,141.992726913,141.35463715,1.0
BEL,16600,UNICARS BRUGGE BVBA,BEL, 2775738,0141,202501,377.959850158,423.413985283,421.565354232,11.0
BEL,16600,UNICARS BRUGGE BVBA,BEL, 5256078,0285,202501,-145.760253578,-163.289645282,-162.571928803,-8.0
BEL,36600,GROUPE DE DONCKER SPRL,BEL, 2792362,0522,202501,60.0,67.215708511,70.912970612,6.0
BEL,36600,GROUPE DE DONCKER SPRL,BEL, 2737233,0193,202501,163.370473538,183.017702142,182.188077847,1.0
BEL,35000,AUTOPOLIS BERTRANGE,BEL, 2765449,0519,202501,425.209874172,476.346382636,502.65009977,1.0
BEL,35000,AUTOPOLIS BERTRANGE,BEL, 2782591,0122,202501,79.379502449,88.925824972,91.177969786,2.0
BEL,35000,AUTOPOLIS BERTRANGE,BEL, 5256078,0285,202503,18.399769197,20.612558704,21.743755413,1.0
BEL,35000,AUTOPOLIS BERTRANGE,BEL, 4513448,0022,202503,5.340193297,5.982414597,6.318541619,2.0
BEL,35000,AUTOPOLIS BERTRANGE,BEL, 2281236,0464,202503,66.379766312,74.36271701,78.463035748,1.0
BEL,35000,AUTOPOLIS BERTRANGE,BEL, 2398574,0454,202503,63.489926432,71.125339761,70.801063371,1.0
BEL,35000,AUTOPOLIS BERTRANGE,BEL, 2465422,0068,202503,107.119296052,120.001656244,126.612154348,2.0
BEL,35000,AUTOPOLIS BERTRANGE,BEL, 2452571,0059,202503,217.319805741,243.455078447,256.898004675,1.0
BEL,35000,AUTOPOLIS BERTRANGE,BEL, 2520983,0184,202503,78.579602827,88.029727918,87.637579726,1.0
BEL,35000,AUTOPOLIS BERTRANGE,BEL, 2019881,0002,202503,124.280425061,139.226613652,146.933833898,2.0
BEL,35000,AUTOPOLIS BERTRANGE,BEL, 1916327,0068,202503,49.419627831,55.362921614,58.42146205,1.0
BEL,37000,Maasland Motor de Schaetzen NV,BEL, 1560893,0138,202510,74.059692596,82.966245157,87.940098837,2.0
BEL,35000,AUTOPOLIS BERTRANGE,BEL, 1520297,0002,202510,131.740111551,147.583415604,155.738665913,2.0
BEL,37000,Maasland Motor de Schaetzen NV,BEL, 1666068,0715,202510,57.740026398,64.683946389,68.559812807,2.0
BEL,37000,Maasland Motor de Schaetzen NV,BEL, 1683960,0109,202510,35.999489079,40.328852737,40.328852737,2.0
BEL,37000,Maasland Motor de Schaetzen NV,BEL, 1513435,0022,202510,14.040107293,15.728595987,15.728595987,4.0
BEL,37000,Maasland Motor de Schaetzen NV,BEL, 1677302,0141,202510,273.899604036,306.839265736,306.839265736,6.0
BEL,35000,AUTOPOLIS BERTRANGE,BEL, 1764075,0084,202510,171.420785967,192.036159683,202.655442224,6.0
BEL,37000,Maasland Motor de Schaetzen NV,BEL, 1703637,0105,202510,266.600246945,298.662074761,316.58569133,1.0
BEL,37000,Maasland Motor de Schaetzen NV,BEL, 1737305,0033,202510,128.20964789,143.628371999,143.628371999,1.0
BEL,37000,Maasland Motor de Schaetzen NV,BEL, 1746251,0505,202510,20.609698982,23.088258653,24.478152172,1.0
BEL,37000,Maasland Motor de Schaetzen NV,BEL, 1692764,0055,202510,12.539702814,14.047750152,14.888173069,1.0
BEL,35000,AUTOPOLIS BERTRANGE,BEL, 2746606,0107,202506,27.840352811,31.188483979,31.04224473,1.0
BEL,35000,AUTOPOLIS BERTRANGE,BEL, 2621215,0102,202506,105.6,118.299646935,124.797412447,10.0
BEL,28300,GARAGE MA CAMPAGNE BVBA,BEL, 1507431,0137,202503,-7.559744194,-8.468892697,-8.435495461,-3.0
BEL,35000,AUTOPOLIS BERTRANGE,BEL, 1515014,0223,202503,68.81954128,77.095903725,81.342739371,6.0
BEL,35000,AUTOPOLIS BERTRANGE,BEL, 1385686,0445,202503,5.099774006,5.713082047,6.049209069,5.0
BEL,37000,Maasland Motor de Schaetzen NV,BEL, 2361304,0109,202510,15.159875676,16.98302974,18.002793757,1.0
BEL,37000,Maasland Motor de Schaetzen NV,BEL, 2366812,0553,202510,133.899604036,150.002612561,158.998285787,1.0
BEL,37000,Maasland Motor de Schaetzen NV,BEL, 2271380,0069,202510,63.060416401,70.644176115,70.644176115,1.0
BEL,37000,Maasland Motor de Schaetzen NV,BEL, 2209697,0219,202510,126.840379785,142.094433235,142.094433235,1.0
BEL,37000,Maasland Motor de Schaetzen NV,BEL, 1098228,0022,202510,51.00012773,57.133495319,57.133495319,10.0
BEL,37000,Maasland Motor de Schaetzen NV,BEL, 1146857,0254,202510,12.800272491,14.339656409,15.213467297,2.0
BEL,28659,SA BORCY PERE ET FILS,BEL, 0027416,0870,202510,63.999659386,71.69637416,71.69637416,0.0
BEL,46853,GARAGE MEEUS BVBA,BEL, 0027416,0870,202510,63.999659386,71.69637416,71.69637416,0.0
BEL,46157,GARAGE ANDRE M SPRL,BEL, 0027416,0870,202510,63.999659386,71.69637416,71.69637416,0.0
BEL,28051,GARAGE VANDEPUTTE BVBA,BEL, 0027416,0870,202510,63.999659386,71.69637416,71.69637416,0.0
BEL,33555,GARAGE DEN BAES BV,BEL, 0027416,0870,202510,63.999659386,71.69637416,71.69637416,0.0
BEL,28672,GAR. LUC BLOM,BEL, 0027416,0870,202510,63.999659386,71.69637416,71.69637416,0.0
BEL,28662,GARAGE DE LA VIERRE,BEL, 0027416,0870,202510,63.999659386,71.69637416,71.69637416,0.0
BEL,37000,Maasland Motor de Schaetzen NV,BEL, 1387892,0446,202510,43.440200962,48.664398087,51.576783067,4.0
BEL,18260,BORREMANS BVBA,BEL, 0027401,0855,202510,243.999659386,273.343499671,273.343499671,0.0
BEL,28657,GARAGE DIDIER,BEL, 0027401,0855,202510,243.999659386,273.343499671,273.343499671,0.0
BEL,46851,THOMAS AUTO NV,BEL, 0027401,0855,202510,243.999659386,273.343499671,273.343499671,0.0
BEL,18257,VANDERBORGHT BV,BEL, 0027401,0855,202510,243.999659386,273.343499671,273.343499671,0.0
BEL,25455,GARAGE IDEAL LAMBRECHT KOEN BVBA,BEL, 0027401,0855,202510,243.999659386,273.343499671,273.343499671,0.0
BEL,33552,GARAGE MARC VANSTEENLAND BV,BEL, 0027401,0855,202510,243.999659386,273.343499671,273.343499671,0.0
BEL,48852,GARAGE BUGGENHOUT JOHN BVBA,BEL, 0027401,0855,202510,243.999659386,273.343499671,273.343499671,0.0
BEL,41154,ST. NICOLAS MOTOR SPRL,BEL, 0027401,0855,202510,243.999659386,273.343499671,273.343499671,0.0
BEL,28654,GARAGE DARAND,BEL, 0027401,0855,202510,243.999659386,273.343499671,273.343499671,0.0
BEL,28666,AUTO LUTTRE,BEL, 0027401,0855,202510,243.999659386,273.343499671,273.343499671,0.0
BEL,28060,GARAGE BOGAERT BART,BEL, 0027401,0855,202510,243.999659386,273.343499671,273.343499671,0.0
BEL,22659,GARAGE SCHILTZ FRERES S.A.,BEL, 0027401,0855,202510,243.999659386,273.343499671,273.343499671,0.0
BEL,37000,Maasland Motor de Schaetzen NV,BEL, 1381967,0022,202510,56.749691319,63.574511822,63.574511822,25.0
BEL,35000,AUTOPOLIS BERTRANGE,BEL, 2650917,0164,202503,438.619993268,491.36922659,518.513638293,1.0
BEL,35000,AUTOPOLIS BERTRANGE,BEL, 2634265,0465,202503,162.680194259,182.244408511,192.304517913,1.0
BEL,35000,AUTOPOLIS BERTRANGE,BEL, 2722571,0512,202503,78.610376497,88.064202485,92.936966976,1.0
BEL,35000,AUTOPOLIS BERTRANGE,BEL, 1761929,0109,202503,13.359619176,14.966271129,15.795815383,1.0
BEL,35000,AUTOPOLIS BERTRANGE,BEL, 1809458,0069,202503,75.170457277,84.210592362,88.859272172,1.0
BEL,37000,Maasland Motor de Schaetzen NV,BEL, 2557967,0002,202510,264.920168604,296.77994716,296.77994716,2.0
BEL,37000,Maasland Motor de Schaetzen NV,BEL, 2556543,0590,202510,38.610295057,43.253638963,45.852177019,1.0
BEL,37000,Maasland Motor de Schaetzen NV,BEL, 2550190,0455,202510,20.879635543,23.390658272,23.390658272,1.0
BEL,35000,AUTOPOLIS BERTRANGE,BEL, 2547778,0562,202510,67.060075787,75.124841772,79.269719838,1.0
BEL,37000,Maasland Motor de Schaetzen NV,BEL, 2531202,0513,202510,19.049687061,21.340636876,22.617965238,1.0
BEL,35000,AUTOPOLIS BERTRANGE,BEL, 2559767,0459,202510,22.420062162,25.116339382,26.50527896,1.0
BEL,37000,Maasland Motor de Schaetzen NV,BEL, 2755208,0455,202510,120.839613403,135.372003837,135.372003837,1.0
BEL,37000,Maasland Motor de Schaetzen NV,BEL, 2663512,0455,202510,7.73960063,8.670378998,8.670378998,1.0
BEL,35000,AUTOPOLIS BERTRANGE,BEL, 4513449,0022,202510,18.000596074,20.165380311,21.330143514,8.0
BEL,37000,Maasland Motor de Schaetzen NV,BEL, 5339890,0132,202510,109.34985311,122.500464193,122.500464193,3.0
BEL,35000,AUTOPOLIS BERTRANGE,BEL, 2802759,0104,202510,599.260016179,671.328109423,708.40878959,1.0
BEL,35000,AUTOPOLIS BERTRANGE,BEL, 1858880,0429,202505,201.499978019,225.732729602,224.713280029,1.0
BEL,35000,AUTOPOLIS BERTRANGE,BEL, 1925821,0553,202505,215.619642151,241.550450064,240.464022162,1.0
BEL,35000,AUTOPOLIS BERTRANGE,BEL, 1839688,0285,202505,156.199938453,174.984825395,174.200784951,10.0
BEL,35000,AUTOPOLIS BERTRANGE,BEL, 2007929,0102,202505,99.499714248,111.465729736,111.017565915,10.0
BEL,35000,AUTOPOLIS BERTRANGE,BEL, 2778884,0297,202505,755.529959995,846.391358659,842.582458664,1.0
BEL,35000,AUTOPOLIS BERTRANGE,BEL, 2782591,0122,202505,39.689629402,44.462775975,44.261840987,1.0
BEL,35000,AUTOPOLIS BERTRANGE,BEL, 5310655,0223,202505,84.799753814,94.997925489,100.263604148,5.0
BEL,37000,Maasland Motor de Schaetzen NV,BEL, 1848220,0132,202510,130.159662792,145.81289922,145.81289922,8.0
BEL,37000,Maasland Motor de Schaetzen NV,BEL, 1829608,0002,202510,132.819857794,148.793014083,148.793014083,2.0
BEL,37000,Maasland Motor de Schaetzen NV,BEL, 1802090,0187,202510,371.401200664,416.066580696,440.935849095,30.0
BEL,37000,Maasland Motor de Schaetzen NV,BEL, 1812510,0063,202510,38.279899519,42.88350946,45.46010685,6.0
BEL,37000,Maasland Motor de Schaetzen NV,BEL, 1827369,0060,202510,86.980031507,97.44040739,103.288071958,1.0
BEL,37000,Maasland Motor de Schaetzen NV,BEL, 1854889,0437,202510,12.889683655,14.439820321,15.303137847,1.0
BEL,37000,Maasland Motor de Schaetzen NV,BEL, 1807902,0452,202510,88.87980585,99.568652031,105.540329062,1.0
BEL,35000,AUTOPOLIS BERTRANGE,BEL, 1871430,0201,202510,12.450291651,13.94758624,14.720279274,1.0
BEL,35000,AUTOPOLIS BERTRANGE,BEL, 1948509,0457,202510,68.519606591,76.75989839,80.995400948,1.0
BEL,35000,AUTOPOLIS BERTRANGE,BEL, 2006163,0087,202510,95.520074935,107.007491885,112.911439032,1.0
BEL,37000,Maasland Motor de Schaetzen NV,BEL, 1916940,0201,202510,7.199727509,8.065579759,8.513932507,10.0
BEL,37000,Maasland Motor de Schaetzen NV,BEL, 1882099,0141,202510,184.450121344,206.632426495,206.632426495,5.0
BEL,16600,UNICARS BRUGGE BVBA,BEL, 2011325,0567,202502,-397.640086726,-445.461002496,-443.455272369,-1.0
BEL,36600,GROUPE DE DONCKER SPRL,BEL, 2093800,0457,202502,-6.869669959,-7.695828889,-7.66236407,-1.0
BEL,35000,AUTOPOLIS BERTRANGE,BEL, 2391870,0069,202505,160.939904163,180.294827948,179.48813307,2.0
BEL,35000,AUTOPOLIS BERTRANGE,BEL, 2249260,0187,202505,99.099661494,111.017565915,117.179572217,10.0
BEL,35000,AUTOPOLIS BERTRANGE,BEL, 2377499,0026,202505,22.000263771,24.646055259,24.53376806,10.0
BEL,28300,GARAGE MA CAMPAGNE BVBA,BEL, 1455107,0022,202502,-6.649963864,-7.449700542,-7.393566006,-5.0
BEL,37000,Maasland Motor de Schaetzen NV,BEL, 2471833,0507,202512,-114.059919588,-127.776971791,-127.776971791,-1.0
BEL,37000,Maasland Motor de Schaetzen NV,BEL, 2434886,0123,202512,80.799792486,90.516921654,95.894720764,40.0
BEL,35000,AUTOPOLIS BERTRANGE,BEL, 2502009,0470,202512,68.9801565,77.275834869,81.555214636,2.0
BEL,37000,Maasland Motor de Schaetzen NV,BEL, 2489130,0113,202512,27.190350612,30.460311349,32.286167135,1.0
BEL,35000,AUTOPOLIS BERTRANGE,BEL, 2542635,0385,202512,24.220310406,27.133088737,28.622832078,1.0
BEL,37000,Maasland Motor de Schaetzen NV,BEL, 2501902,0455,202512,146.770135316,164.420977218,164.420977218,1.0
BEL,37000,Maasland Motor de Schaetzen NV,BEL, 2469641,0880,202512,54.469759198,61.020390945,64.683726002,1.0
BEL,35000,AUTOPOLIS BERTRANGE,BEL, 2524814,0201,202512,94.199991354,105.528652671,111.353955958,1.0
BEL,37000,Maasland Motor de Schaetzen NV,BEL, 2011883,0019,202512,11.359647227,12.725778946,13.48711722,4.0
BEL,35000,AUTOPOLIS BERTRANGE,BEL, 2040107,0109,202512,39.159569409,43.868970045,46.288592195,2.0
BEL,37000,Maasland Motor de Schaetzen NV,BEL, 2110010,0002,202512,138.42030176,155.066977577,164.387075386,2.0
BEL,37000,Maasland Motor de Schaetzen NV,BEL, 2116015,0138,202512,20.070035883,22.483694694,23.828144471,1.0
BEL,37000,Maasland Motor de Schaetzen NV,BEL, 2011602,0059,202512,52.870174225,59.228436991,62.779411692,1.0
BEL,35000,AUTOPOLIS BERTRANGE,BEL, 2180988,0016,202512,169.019929964,189.346572408,199.798991391,1.0
BEL,37000,Maasland Motor de Schaetzen NV,BEL, 2116023,0138,202512,19.069646794,21.362997005,22.640611743,1.0
BEL,35000,AUTOPOLIS BERTRANGE,BEL, 1916940,0201,202512,7.199861658,8.065730041,8.514202842,10.0
BEL,35000,AUTOPOLIS BERTRANGE,BEL, 2666693,0177,202505,53.199982415,59.597908463,62.846357438,10.0
BEL,37000,Maasland Motor de Schaetzen NV,BEL, 2808341,0286,202511,271.730220493,304.408988098,322.669304002,1.0
BEL,37000,Maasland Motor de Schaetzen NV,BEL, 2840614,0880,202511,53.850410722,60.326558477,62.788906524,15.0
BEL,37000,Maasland Motor de Schaetzen NV,BEL, 5648483,0021,202511,17.599654129,19.716220355,19.716220355,1.0
BEL,37000,Maasland Motor de Schaetzen NV,BEL, 5278677,0198,202511,80.389969736,90.057812842,95.457155097,1.0
BEL,37000,Maasland Motor de Schaetzen NV,BEL, 5307395,0458,202511,26.560311284,29.75450234,31.534909779,1.0
BEL,37000,Maasland Motor de Schaetzen NV,BEL, 1764256,0022,202512,30.719813238,34.414233533,34.414233533,4.0
BEL,37000,Maasland Motor de Schaetzen NV,BEL, 1840365,0486,202512,64.03008949,71.730463848,76.032121962,1.0
BEL,37000,Maasland Motor de Schaetzen NV,BEL, 1865304,0457,202512,20.569798106,23.043559226,24.421910835,1.0
BEL,37000,Maasland Motor de Schaetzen NV,BEL, 1754008,0054,202512,18.109895811,20.287824632,21.509259192,1.0
BEL,35000,AUTOPOLIS BERTRANGE,BEL, 2504776,0385,202511,238.100302637,266.734675519,281.521356452,10.0
BEL,37000,Maasland Motor de Schaetzen NV,BEL, 2473873,0103,202511,178.479896239,199.944211253,211.953727807,2.0
